Driven Brands - MSO,,,,,,,,,,,,,,
Part Status - Concise,,,,,,,,,,,,,,
As of: Today (4/30/2024),,,,,,,,,,,,,,
Locations: CARSTAR CITY AUTO BODY,,,,,,,,,,,,,,
"Filters: Estimator: All, Insurance Company: All, Vendor: All, Part Type: All, Part Status: All, RO Status: All",,,,,,,,,,,,,,
"Sorted By: Repair Order Information (ASC), Line (ASC)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
      RO Number,      Line,      Part Number,      Part Description,      Part Type,      Vendor Name,      RO Qty,      Ordered Qty,      Ordered Date,      Expected Delivery,      Received Qty,      Invoice Date,      Returned Qty,,
2941,34,832202K000,RT Belt molding,OEM,1ST KIA - 15678,1,1,4/2/2024 11:15:27 AM,4/2/2024 12:00:00 AM,1,4/4/2024 12:00:00 AM,0,,
2941,35,834212K010,RT Door glass KIA tinted,OEM,1ST KIA - 15678,1,1,4/2/2024 11:15:27 AM,4/2/2024 12:00:00 AM,1,4/4/2024 12:00:00 AM,0,,
2941,36,835402K500,RT Run channel upper,OEM,1ST KIA - 15678,1,1,4/2/2024 11:15:27 AM,4/2/2024 12:00:00 AM,1,4/4/2024 12:00:00 AM,0,,
2941,41,877582K000,RT Body side mldg clip #1,OEM,1ST KIA - 15678,3,3,4/2/2024 2:14:03 PM,4/2/2024 12:00:00 AM,3,4/4/2024 12:00:00 AM,0,,
2941,42,8775835010,RT Body side mldg clip #2,OEM,1ST KIA - 15678,3,3,4/2/2024 2:14:03 PM,4/2/2024 12:00:00 AM,3,4/4/2024 12:00:00 AM,0,,
2954,6,GM1240403C,LT Fender,Aftermarket,,1,0,,,0,,0,,
2954,9,GM1290251,LT Wheel opng mldg,Aftermarket,,1,0,,,0,,0,,
2954,11,ALYGQ080U20,"LT/Rear Wheel, alloy 16"" code: RRZ",Re-Manufactured,,1,0,,,0,,0,,
2954,16,42529767,LT Uniside assy Korea built quarter panel,"OEM, Partial",,1,0,,,0,,0,,
2954,20,95315620,LT Door shell,OEM,,1,0,,,0,,0,,
2954,22,42492885,LT Mirror cover,Aftermarket,,1,0,,,0,,0,,
2954,25,~359925510,LT door assy,LKQ,,1,0,,,0,,0,,
2954,29,13501713,LT Upper hinge,OEM,,1,0,,,0,,0,,
2954,30,13501715,LT Lower hinge,OEM,,1,0,,,0,,0,,
2954,37,GM1790123,LT Wheel opng mldg,Aftermarket,,1,0,,,0,,0,,
2954,46,GM1115143C,Lower cover w/o side object sens,Aftermarket,,1,0,,,0,,0,,
2954,56,,Cover Car for Primer,FIX ME,,1,0,,,0,,0,,
2954,60,,Four Wheel Alignment,Sublet,,1,0,,,0,,0,,
2954,61,,Tire Mount & Wheel Balance,Sublet,,1,0,,,0,,0,,
2957,1,PZ1Z 5A289 E,Rear Exhaust Muffler                  -M,OEM,PRICE FORD - 15678,1,1,4/16/2024 8:23:13 AM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2957,10,LJ6Z 9942528 C,Liftgate Adhesive Nameplate,OEM,PRICE FORD - 15678,1,1,4/16/2024 8:23:13 AM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2957,11,LJ6Z 8213 C,Liftgate Adhesive Nameplate,OEM,PRICE FORD - 15678,1,1,4/16/2024 8:23:13 AM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2957,13,Aftermarket New,Liftgate Glass Adhesive,Aftermarket,,1,0,,,0,,0,,
2957,20,FO1100759C,Rear Bumper Cover,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/16/2024 8:23:55 AM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2957,26,JU5Z 15K859 APTM,L Rear Inr Parking Distance Sensor,OEM,PRICE FORD - 15678,1,1,4/16/2024 8:23:13 AM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2957,28,FO1195166C,Rear Bumper Valance Panel,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/16/2024 8:23:55 AM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2959,4,SU1100169C,Bumper cover,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/8/2024 9:06:40 AM,4/9/2024 12:00:00 AM,1,4/11/2024 12:00:00 AM,0,,
2967,0,,core,Re-Cored,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,4/12/2024 12:00:00 AM,1,,
2967,6,GM1240403C,LT Fender,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/11/2024 1:45:40 PM,4/12/2024 12:00:00 AM,1,4/12/2024 12:00:00 AM,0,,
2967,9,GM1290251,LT Wheel opng mldg,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/11/2024 1:45:40 PM,4/12/2024 12:00:00 AM,1,4/12/2024 12:00:00 AM,0,,
2967,11,ALYGQ080U20,"LT/Rear Wheel, alloy 16"" code: RRZ",Re-Manufactured,Keystone - Complete - Santa Fe Springs - 3,1,0,,,1,4/12/2024 12:00:00 AM,1,,
2967,11,ALYGQ080U20,"LT/Rear Wheel, alloy 16"" code: RRZ",Re-Manufactured,M&L Wheels and Bumpers - 15678,1,0,,,1,4/23/2024 12:00:00 AM,0,,
2967,19,42529767,LT Uniside assy Korea built quarter panel,"OEM, Partial",ANTELOPE VALLEY CHEVROLET - 15678,1,0,,,1,4/24/2024 12:00:00 AM,0,,
2967,23,95315620,LT R&R door assy,LKQ,LKQ - 15678,1,0,,,1,4/24/2024 12:00:00 AM,0,,
2967,25,42492885,LT Mirror cover,Aftermarket,,1,0,,,0,,0,,
2967,27,95395615,LT Belt molding w/o chrome,OEM,,1,0,,,0,,0,,
2967,29,~359925510,LT door assy,LKQ,LKQ - 15678,1,0,,,1,4/24/2024 12:00:00 AM,0,,
2967,33,13501713,LT Upper hinge,OEM,ANTELOPE VALLEY CHEVROLET - 15678,1,0,,,1,4/24/2024 12:00:00 AM,0,,
2967,34,13501715,LT Lower hinge,OEM,ANTELOPE VALLEY CHEVROLET - 15678,1,0,,,1,4/24/2024 12:00:00 AM,0,,
2967,35,95395619,LT Belt molding w/o chrome,OEM,,1,0,,,0,,0,,
2967,41,GM1790123,LT Wheel opng mldg,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/11/2024 1:45:40 PM,4/12/2024 12:00:00 AM,1,4/12/2024 12:00:00 AM,0,,
2967,45,13502348,LT Pressure valve,OEM,ANTELOPE VALLEY CHEVROLET - 15678,1,0,,,1,4/27/2024 12:00:00 AM,0,,
2967,54,GM1115143C,Lower cover w/o side object sens,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/11/2024 1:45:40 PM,4/12/2024 12:00:00 AM,1,4/12/2024 12:00:00 AM,0,,
2967,55,9132667,LT Guide bracket rivet,Aftermarket,,5,0,,,0,,0,,
2967,56,95430135,LT Guide bracket Korea built,OEM,ANTELOPE VALLEY CHEVROLET - 15678,1,0,,,1,4/27/2024 12:00:00 AM,0,,
2967,66,,Cover Car for Primer,FIX ME,,1,0,,,0,,0,,
2967,70,,Four Wheel Alignment,Sublet,,1,0,,,0,,0,,
2967,71,,Tire Mount & Wheel Balance,Sublet,,1,0,,,0,,0,,
2967,73,,a/m handle pocket protectors,FIX ME,,1,0,,,0,,0,,
2982,8,91112AN00A,RT Wheel opng mldg Outback w/o Wilderness,OEM,Kirby Subaru of Ventura - 15678,1,1,4/12/2024 2:25:02 PM,4/12/2024 12:00:00 AM,1,4/16/2024 12:00:00 AM,0,,
2982,16,91112AN04D,RT Lower molding Outback,OEM,Kirby Subaru of Ventura - 15678,1,1,4/12/2024 2:25:02 PM,4/12/2024 12:00:00 AM,1,4/16/2024 12:00:00 AM,0,,
2982,17,61280AN020,"RT Belt molding w/Wilderness, Oynx",OEM,Kirby Subaru of Ventura - 15678,1,1,4/12/2024 2:25:02 PM,4/12/2024 12:00:00 AM,1,4/18/2024 12:00:00 AM,0,,
2982,23,,"FEATHER EDGE, PRIME & BLOCK",Aftermarket,,1,0,,,0,,0,,
2986,0,,RT Quarter glass GM w/black end caps,Sublet,AIRTIGHT AUTO GLASS - 15678,1,0,,,1,4/26/2024 12:00:00 AM,0,,
2986,5,11569918,RT Drip molding retainer,OEM,ANTELOPE VALLEY CHEVROLET - 15678,8,0,,,8,4/29/2024 12:00:00 AM,0,,
2986,21,22785288,RT Wheel opng mldg,OEM,DIAMOND - 15678,1,1,4/15/2024 9:12:23 AM,4/15/2024 12:00:00 AM,1,4/15/2024 12:00:00 AM,0,,
2986,36,,TINT COLOR/ 2 color,Aftermarket,**IN-HOUSE - 15678,1,0,,,1,4/26/2024 12:00:00 AM,0,,
2986,41,,"FEATHER EDGE, PRIME & BLOCK",Aftermarket,**IN-HOUSE - 15678,1,0,,,1,4/26/2024 12:00:00 AM,0,,
2986,46,,SEAL KIT,Aftermarket,AIRTIGHT AUTO GLASS - 15678,1,0,,,1,4/26/2024 12:00:00 AM,0,,
2986,47,,ADHESION PROMOTOR,Aftermarket,**IN-HOUSE - 15678,1,0,,,1,4/26/2024 12:00:00 AM,0,,
2989,0,,RT Quarter glass Toyota silver trim,Sublet,AIRTIGHT AUTO GLASS - 15678,1,0,,,1,4/30/2024 12:00:00 AM,0,,
2989,19,750850E040,RT Wheel opng mldg,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 9:53:21 AM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2989,20,750860E040,LT Wheel opng mldg,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 9:53:21 AM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2989,24,4260D0E030,"RT/Rear Wheel, alloy 20"" type A",Re-Manufactured,,1,0,,,0,,0,,
2989,28,9046718017,RT Head air bag clip,OEM,**IN-HOUSE - 15678,16,0,,,15,4/30/2024 12:00:00 AM,0,,
2989,28,9046718017,RT Head air bag clip,OEM,Simi Valley Toyota - 15678,16,16,4/29/2024 9:45:18 AM,4/29/2024 12:00:00 AM,1,4/30/2024 12:00:00 AM,0,,
2989,42,757100E100,RT Belt molding silver,OEM,Simi Valley Toyota - 15678,1,1,4/29/2024 9:45:18 AM,4/29/2024 12:00:00 AM,1,4/30/2024 12:00:00 AM,0,,
2989,46,757300E100,RT Belt molding silver,OEM,Simi Valley Toyota - 15678,1,1,4/29/2024 9:45:18 AM,4/29/2024 12:00:00 AM,1,4/30/2024 12:00:00 AM,0,,
2989,48,750770E040,RT Lower molding,OEM,Simi Valley Toyota - 15678,1,1,4/29/2024 9:45:18 AM,4/29/2024 12:00:00 AM,1,4/30/2024 12:00:00 AM,0,,
2989,55,750870E030,RT Wheel opng mldg,OEM,Simi Valley Toyota - 15678,1,1,4/29/2024 9:45:18 AM,4/29/2024 12:00:00 AM,1,4/30/2024 12:00:00 AM,0,,
2989,56,766250E020,RT Mud guard,OEM,Simi Valley Toyota - 15678,1,1,4/29/2024 9:45:18 AM,4/29/2024 12:00:00 AM,1,4/30/2024 12:00:00 AM,0,,
2989,58,627100E190,RT Quarter glass Toyota silver trim,OEM,Simi Valley Toyota - 15678,1,1,4/29/2024 9:45:18 AM,4/29/2024 12:00:00 AM,1,4/30/2024 12:00:00 AM,0,,
2989,59,,Urethane Kit,Stock,AIRTIGHT AUTO GLASS - 15678,1,0,,,1,4/30/2024 12:00:00 AM,0,,
2989,84,,PRECISION MASK WINDSHIELD,FIX ME,**IN-HOUSE - 15678,1,0,,,1,4/30/2024 12:00:00 AM,0,,
2990,0,68226332AB,Step pad,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,0,1,4/15/2024 11:35:25 AM,4/16/2024 12:00:00 AM,0,,0,,
2990,0,CH1191120C,Step pad,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,4/16/2024 12:00:00 AM,1,,
2990,3,CH1100957C,Bumper cover w/reverse sensor,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/15/2024 11:35:25 AM,4/16/2024 12:00:00 AM,1,4/16/2024 12:00:00 AM,0,,
2990,6,68226332AB,Step pad,OEM,SHAVER AUTOMOTIVE GROUP - 15678,1,0,,,1,4/25/2024 12:00:00 AM,0,,
2990,7,5113097AB,Impact bar,Aftermarket,Pacific Auto Company - 15678,1,1,4/22/2024 3:10:51 PM,4/24/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2991,0,6700447210,LT Door shell (HSS),OEM,Simi Valley Toyota - 15678,0,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,0,,0,,
2991,3,,Load Carrying Label,Aftermarket,ABLE 2 LABEL - 15678,1,1,4/16/2024 4:23:57 PM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2991,4,7459678010,LT Air bag label side air bag,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,5,4266147420,Tire info label 195/65R15 w/o PRIME,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,7,4260247181,"LT/Rear Wheel cover 15"" wheel, w/o PRIME w/ONE or TWO",OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,12,7586752020,LT Rocker molding clip type 2,OEM,Simi Valley Toyota - 15678,9,9,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,9,4/17/2024 12:00:00 AM,0,,
2991,13,9046722014,LT Rocker molding clip type 3,OEM,Simi Valley Toyota - 15678,4,4,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,4,4/17/2024 12:00:00 AM,0,,
2991,14,9046722015,LT Rocker molding clip type 4,OEM,Simi Valley Toyota - 15678,3,3,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,3,4/17/2024 12:00:00 AM,0,,
2991,16,7586752020,RT Rocker molding clip type 2,OEM,Simi Valley Toyota - 15678,9,9,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,9,4/17/2024 12:00:00 AM,0,,
2991,17,9046722014,RT Rocker molding clip type 3,OEM,Simi Valley Toyota - 15678,4,4,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,4,4/17/2024 12:00:00 AM,0,,
2991,18,9046722015,RT Rocker molding clip type 4,OEM,Simi Valley Toyota - 15678,3,3,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,3,4/17/2024 12:00:00 AM,0,,
2991,24,7572047040,LT Belt molding,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,30,6700447211,LT Door shell (HSS),OEM,Simi Valley Toyota - 15678,1,0,,,1,4/17/2024 12:00:00 AM,0,,
2991,33,6787247051,LT Surround w'strip,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,34,6784247110,LT Water shield w/o JBL audio,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,35,7597847080,LT Black out tape front,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,36,7598847060,LT Black out tape upper,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,37,7598947070,LT Black out tape rear,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,38,6789647011,LT Front w'strip,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,39,7574047040,LT Belt molding,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,40,7576247050,LT Applique w/o PRIME,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,41,90269A0006,LT Frame molding rivet,OEM,Simi Valley Toyota - 15678,7,7,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,7,4/17/2024 12:00:00 AM,0,,
2991,42,6876020122,LT Upper hinge,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,44,6878052031,LT Lower hinge,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,48,6160247150,LT Quarter panel w/o PRIME w/blind spot,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,51,5874647030,LT Stone guard,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,54,9026906017,Fuel door rivet,OEM,Simi Valley Toyota - 15678,2,2,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,2,4/17/2024 12:00:00 AM,0,,
2991,55,6250647012,LT Applique,OEM,Simi Valley Toyota - 15678,1,1,4/16/2024 4:22:37 PM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2991,77,,Four Wheel Alignment,Sublet,**IN-HOUSE - 15678,1,0,,,1,4/18/2024 12:00:00 AM,0,,
2994,0,,RT Qtr glass FORD dark gray tint,Sublet,,1,0,,,0,,0,,
2994,2,M1PZ7810176A,RT Rocker molding,OEM,GALPIN MOTOR - 15678,1,1,4/26/2024 10:48:00 AM,4/26/2024 12:00:00 AM,1,4/26/2024 12:00:00 AM,0,,
2994,9,M1PZ16720B,"Decal ""BIG BEND""",OEM,GALPIN MOTOR - 15678,1,1,4/26/2024 10:48:00 AM,4/26/2024 12:00:00 AM,1,4/26/2024 12:00:00 AM,0,,
2994,11,M1PZ7824630A,RT Door shell,OEM,GALPIN MOTOR - 15678,1,1,4/15/2024 1:55:55 PM,4/15/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2994,14,M1PZ7825556A,RT Side molding,OEM,GALPIN MOTOR - 15678,1,1,4/15/2024 1:55:55 PM,4/15/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2994,17,M1PZ7829164A,RT Wheel opng mldg,OEM,GALPIN MOTOR - 15678,1,1,4/15/2024 1:55:55 PM,4/15/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2994,18,M1PZ7822404C,"RT Handle, outside black",OEM,GALPIN MOTOR - 15678,1,1,4/15/2024 1:55:55 PM,4/15/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2994,28,M1PZ7828166AA,RT Applique front,OEM,GALPIN MOTOR - 15678,1,1,4/15/2024 1:55:55 PM,4/15/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2994,30,W714004S900,RT Applique rivet,OEM,GALPIN MOTOR - 15678,3,3,4/26/2024 10:48:00 AM,4/26/2024 12:00:00 AM,3,4/26/2024 12:00:00 AM,0,,
2994,32,,SEAL KIT,FIX ME,,1,0,,,0,,0,,
2994,33,M1PZ7829039A,LT Wheel opng mldg,OEM,GALPIN MOTOR - 15678,1,1,4/26/2024 10:48:00 AM,4/26/2024 12:00:00 AM,1,4/26/2024 12:00:00 AM,0,,
2994,50,,Clean Adhesive from Panel (RF DOOR),FIX ME,**IN-HOUSE - 15678,1,0,,,1,4/30/2024 12:00:00 AM,0,,
2995,0,~381919159,Impact bar Japan built (ALU),LKQ,LKQ - 15678,0,1,4/17/2024 1:28:34 PM,4/17/2024 12:00:00 AM,0,,0,,
2995,6,17451F2010,Muffler & pipe gasket,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,34,5838702330C0,Rear panel trim US built,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,37,5830702460,"Rear body panel FWD, Japan blt",OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,43,5835047010,RT Rear floor pan reinforcement,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,46,5835047010,LT Rear floor pan reinforcement,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,50,6440102E80,"Trunk lid w/keyless entry, w/smart entry Japan built",OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,55,6450302220,RT Hinge Japan built,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,1,,
2995,57,6450302220,LT Hinge Japan built,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,1,,
2995,60,7544312B60,"Nameplate ""HYBRID""",OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,61,7544202380,"Nameplate ""COROLLA""",OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,62,6460012090,Lock assy w/keyless entry Japan built,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,63,6462133030,Striker Japan built,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,66,7540312070,Emblem w/Hybrid,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,72,521590X927,Bumper cover Japan built,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:27:49 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,74,5216902060,Lower cover 1.8 liter,OEM,Simi Valley Toyota - 15678,1,1,4/17/2024 1:29:04 PM,4/17/2024 12:00:00 AM,1,4/24/2024 12:00:00 AM,0,,
2995,75,5217112270,Impact bar Japan built (ALU),OEM,Simi Valley Toyota - 15678,1,1,4/30/2024 8:35:51 AM,4/30/2024 12:00:00 AM,0,,0,,
2995,76,5201512420,RT Bumper bracket Japan built (HSS),OEM,Simi Valley Toyota - 15678,1,0,,,1,4/29/2024 12:00:00 AM,0,,
2995,77,5218202120,LT Bumper bracket Japan built (HSS),OEM,Simi Valley Toyota - 15678,1,0,,,1,4/29/2024 12:00:00 AM,0,,
2995,87,,ADHESION PROMOTOR,Aftermarket,,1,0,,,0,,0,,
2995,88,,MASK INTERIOR TO PROTECT,Aftermarket,,1,0,,,0,,0,,
2995,89,,SEAM SEALER - REPAIR PANEL,Aftermarket,,1,0,,,0,,0,,
2995,99,,STEERING ANGLE SENSOR CALIBRATION,Sublet,,1,0,,,0,,0,,
2995,100,,SEATBELT SYSTEM DYNAMIC FUNCTION TEST,Sublet,,1,0,,,0,,0,,
2995,101,,POST SCAN,Sublet,,1,0,,,0,,0,,
2995,102,,RESET BACK DOOR UNLOCE CLOSE POSTITION,Sublet,,1,0,,,0,,0,,
2995,103,,ADAS SAFETY RESEACH,Sublet,,1,0,,,0,,0,,
2997,0,,LT Qtr glass Nissan,Sublet,,1,0,,,0,,0,,
2997,5,~380920506,LT Rocker molding,LKQ,LKQ - 15678,1,1,4/22/2024 9:58:04 AM,4/22/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2997,14,821013TA0D,LT Door shell (HSS),LKQ,LKQ - 15678,1,1,4/22/2024 9:58:04 AM,4/22/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2997,17,828133TA0B,LT Applique front,OEM,1ST NISSAN - 15678,1,1,4/22/2024 9:58:21 AM,4/22/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2997,18,828133TA1B,LT Applique rear,OEM,1ST NISSAN - 15678,1,1,4/22/2024 9:58:21 AM,4/22/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2997,19,822833TA1A,LT Frame molding,OEM,1ST NISSAN - 15678,1,1,4/22/2024 9:58:21 AM,4/22/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2997,20,828319HS0B,LT Door w'strip,OEM,1ST NISSAN - 15678,1,1,4/25/2024 10:14:03 AM,4/25/2024 12:00:00 AM,1,4/25/2024 12:00:00 AM,0,,
2997,30,,Urethane Kit,Stock,,1,0,,,0,,0,,
2997,52,,PRECISION MASK BACK GLASS,FIX ME,**IN-HOUSE - 15678,1,0,,,1,4/23/2024 12:00:00 AM,0,,
2997,53,,PRECISION MASK WINDSHIELD,FIX ME,**IN-HOUSE - 15678,1,0,,,1,4/23/2024 12:00:00 AM,0,,
2998,0,86354 Q5300,Frt Bumper Grille,OEM,1ST KIA - 15678,0,1,4/19/2024 9:15:09 AM,4/19/2024 12:00:00 AM,0,,0,,
2998,3,86512Q5800,Frt Lwr Bumper Cover,OEM,1ST KIA - 15678,1,1,4/19/2024 9:15:09 AM,4/19/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2998,4,863A0Q5500,Frt Bumper Grille,OEM,1ST KIA - 15678,1,0,,,1,4/23/2024 12:00:00 AM,0,,
2998,11,66311 Q5000,L Fender Panel,OEM,1ST KIA - 15678,1,1,4/19/2024 9:15:09 AM,4/19/2024 12:00:00 AM,1,4/26/2024 12:00:00 AM,0,,
2998,14,84116 Q5000,L Fender Insulator,OEM,1ST KIA - 15678,1,1,4/19/2024 9:15:09 AM,4/19/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2998,16,87711 Q5000,L Fender Moulding,OEM,1ST KIA - 15678,1,1,4/19/2024 9:15:09 AM,4/19/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2998,18,52910Q5500,Alloy Wheel,OEM,1ST KIA - 15678,1,1,4/19/2024 9:15:09 AM,4/19/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2998,21,87751 Q5000,L Rocker Moulding,OEM,1ST KIA - 15678,1,1,4/19/2024 9:15:09 AM,4/19/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
2998,22,76003 Q5001,L Frt Door Shell,OEM,1ST KIA - 15678,1,1,4/19/2024 9:15:09 AM,4/19/2024 12:00:00 AM,1,4/23/2024 12:00:00 AM,0,,
