Driven Brands - MSO,,,,,,,,,,,,,,
Parts Status - CarStar,,,,,,,,,,,,,,
As of: Today (5/10/2024),,,,,,,,,,,,,,
Locations: CARSTAR CITY AUTO BODY,,,,,,,,,,,,,,
"Filters: Estimator: All, Insurance Company: All, Vendor: All, Part Type: All, Part Status: All, RO Status: All",,,,,,,,,,,,,,
"Sorted By: Repair Order Information (ASC), Line (ASC)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
      RO Number,      Line,      Part Number,      Part Description,      Part Type,      Vendor Name,      RO Qty,      Ordered Qty,      Ordered Date,      Expected Delivery,      Received Qty,      Invoice Date,      Returned Qty,,
1004,0,RETURN,BP BAR BKT FT,LKQ,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,1/29/2024 12:00:00 AM,1,,
1004,0,RETURN,BUMP BAR FT,LKQ,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,1/29/2024 12:00:00 AM,1,,
1004,0,RETURN,BUMP BAR FT LWR,LKQ,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,1/29/2024 12:00:00 AM,1,,
1004,0,RETURN,FENDR LNER,LKQ,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,1/29/2024 12:00:00 AM,1,,
1004,0,RETURN,FOG LMP,LKQ,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,1/29/2024 12:00:00 AM,1,,
1004,0,RETURN,WHL OPEN MLD,LKQ,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,1/29/2024 12:00:00 AM,1,,
1004,0,T01291109c,molding',Aftermarket,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,12/14/2023 12:00:00 AM,1,,
1004,0,to1249116c,fender,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,10/17/2023 12:00:00 AM,1,,
1004,0,57739fg000,cover hook,OEM,Kirby Subaru of Ventura - 15678,0,0,,,1,6/29/2023 12:00:00 AM,0,,
1004,0,63511al10a,weather strip,OEM,Kirby Subaru of Ventura - 15678,0,0,,,1,7/18/2023 12:00:00 AM,0,,
1004,0,91054ag061,cvr cap out,OEM,Kirby Subaru of Ventura - 15678,0,0,,,1,5/26/2023 12:00:00 AM,1,,
1004,0,91054fg060,cover cap,OEM,Kirby Subaru of Ventura - 15678,0,0,,,1,5/26/2023 12:00:00 AM,0,,
1004,0,91122fl100,grill,OEM,Kirby Subaru of Ventura - 15678,0,0,,,1,2/19/2024 12:00:00 AM,0,,
1004,0,,TAIL LAMP,LKQ,LKQ - 15678,0,0,,,1,2/15/2024 12:00:00 AM,1,,
1004,0,air cleaner,dennis,LKQ,LKQ - 15678,0,0,,,1,10/16/2023 12:00:00 AM,0,,
1004,0,headlaMP,HEADLAMP,LKQ,LKQ - 15678,0,0,,,1,4/1/2024 12:00:00 AM,1,,
1004,0,jimbo,door assembly,LKQ,LKQ - 15678,0,0,,,1,7/14/2023 12:00:00 AM,0,,
1004,0,return,door glass,LKQ,LKQ - 15678,0,0,,,1,7/14/2023 12:00:00 AM,1,,
1004,0,return,seat,LKQ,LKQ - 15678,0,0,,,1,12/28/2023 12:00:00 AM,1,,
1004,0,return,side mirror,LKQ,LKQ - 15678,0,0,,,1,7/14/2023 12:00:00 AM,1,,
1004,0,trabs cas,trans case,LKQ,LKQ - 15678,0,0,,,1,2/19/2024 12:00:00 AM,0,,
1004,0,wheel,moore no show,LKQ,LKQ - 15678,0,0,,,1,3/5/2024 12:00:00 AM,1,,
1004,0,WM048-856,Cooling shutter,LKQ,LKQ - 15678,0,0,,,1,4/29/2024 12:00:00 AM,1,,
1004,0,112-094-35-82,HOSE,OEM,MERCEDES OF THOUSAND OAKS - 15678,0,0,,,1,11/27/2023 12:00:00 AM,0,,
1004,0,561820411,condenser,OEM,NEFTIN VOLKSWAGEN - 15678,0,0,,,1,3/5/2024 12:00:00 AM,0,,
1004,0,07c115562e,filter,OEM,O'GARA COACH - 15678,0,0,,,1,9/28/2023 12:00:00 AM,0,,
1004,0,lab,rotor turn,FIX ME,OREILLY - 15678,0,0,,,2,5/25/2023 12:00:00 AM,0,,
1004,0,grill,grill,Aftermarket,Pacific Auto Company - 15678,0,0,,,1,1/8/2024 12:00:00 AM,1,,
1004,0,90155921026,EMBLEM,OEM,PORSCHE WOODLAND HILLS - 15678,0,0,,,1,1/16/2024 12:00:00 AM,1,,
1004,0,06l115562b,filer,OEM,RUSNAK - 15678,0,0,,,1,9/13/2023 12:00:00 AM,0,,
1004,0,4g0133843k,filter,OEM,RUSNAK - 15678,0,0,,,1,9/13/2023 12:00:00 AM,0,,
1004,0,ge555401qdsp,oil,OEM,RUSNAK - 15678,0,0,,,5,9/13/2023 12:00:00 AM,0,,
1004,0,125758,TINT,Aftermarket,SHADE of TINT - 15678,0,0,,,1,4/19/2024 12:00:00 AM,0,,
1004,0,55277353AA,MOLDING,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,4/3/2024 12:00:00 AM,1,,
1004,0,68259052ab,bezel shop pay,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,8/15/2023 12:00:00 AM,0,,
1004,0,68293200ab,cover kit - return,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,8/15/2023 12:00:00 AM,1,,
1004,0,return,return,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,5/9/2023 12:00:00 AM,1,,
1004,0,,filler,OEM,PRICE FORD - 15678,0,0,,,1,6/2/2023 12:00:00 AM,0,,
1004,0,am5z17d943a,bracket,OEM,PRICE FORD - 15678,0,0,,,1,5/25/2023 12:00:00 AM,1,,
1004,0,BK3Z14529J,SWITCH ASSY - ATI,OEM,PRICE FORD - 15678,0,0,,,1,6/3/2023 12:00:00 AM,0,,
1004,0,w716070s300,rivet,OEM,PRICE FORD - 15678,0,0,,,8,5/25/2023 12:00:00 AM,8,,
1004,0,002580004021,touchup paint,OEM,Simi Valley Toyota - 15678,0,0,,,1,10/11/2023 12:00:00 AM,0,,
1004,0,002580020221,black onyx touchup,OEM,Simi Valley Toyota - 15678,0,0,,,2,6/23/2023 12:00:00 AM,0,,
1004,0,002580020221,touchup paint black,OEM,Simi Valley Toyota - 15678,0,0,,,1,11/8/2023 12:00:00 AM,0,,
1004,0,00289-ATFWS,WORLD STANDARD,OEM,Simi Valley Toyota - 15678,0,0,,,4,10/6/2023 12:00:00 AM,0,,
1004,0,040 TOUCH UP,TOUCH UP PAINT - OMAR,OEM,Simi Valley Toyota - 15678,0,0,,,1,4/9/2024 12:00:00 AM,0,,
1004,0,04465-AZ219,BRAKE PADS - JIMBO,OEM,Simi Valley Toyota - 15678,0,0,,,1,10/5/2023 12:00:00 AM,0,,
1004,0,178010v020,element,OEM,Simi Valley Toyota - 15678,0,0,,,1,4/17/2024 12:00:00 AM,0,,
1004,0,178017zz02,element,OEM,Simi Valley Toyota - 15678,0,0,,,1,11/30/2023 12:00:00 AM,0,,
1004,0,27900t4001,atf,OEM,Simi Valley Toyota - 15678,0,0,,,6,4/24/2024 12:00:00 AM,0,,
1004,0,443480c010,hose,OEM,Simi Valley Toyota - 15678,0,0,,,1,4/25/2024 12:00:00 AM,0,,
1004,0,5202106130,rebar return,OEM,Simi Valley Toyota - 15678,0,0,,,1,11/14/2023 12:00:00 AM,1,,
1004,0,524630r010,pad,OEM,Simi Valley Toyota - 15678,0,0,,,1,11/17/2023 12:00:00 AM,0,,
1004,0,5351006280,lock return,OEM,Simi Valley Toyota - 15678,0,0,,,1,11/29/2023 12:00:00 AM,1,,
1004,0,5382847080,PROTECTOR,OEM,Simi Valley Toyota - 15678,0,0,,,1,12/29/2023 12:00:00 AM,1,,
1004,0,53867-0E080,FENDER SEAL - SHOP PAY,OEM,Simi Valley Toyota - 15678,0,0,,,1,10/31/2023 12:00:00 AM,0,,
1004,0,583270c051,insulator,OEM,Simi Valley Toyota - 15678,0,0,,,1,7/12/2023 12:00:00 AM,1,,
1004,0,62710-0r060,Window Assy return,OEM,Simi Valley Toyota - 15678,0,0,,,1,12/5/2023 12:00:00 AM,1,,
1004,0,662490c081,protector return,OEM,Simi Valley Toyota - 15678,0,0,,,1,12/5/2023 12:00:00 AM,1,,
1004,0,67496-0E010,ABDEMALIK - DOOR COVER SHOP PAY,OEM,Simi Valley Toyota - 15678,0,0,,,1,11/2/2023 12:00:00 AM,0,,
1004,0,6775008050,TRIM PANEL,OEM,Simi Valley Toyota - 15678,0,0,,,1,5/30/2023 12:00:00 AM,1,,
1004,0,75533-0C040,W/S MLDG - INBODY,OEM,Simi Valley Toyota - 15678,0,0,,,2,1/22/2024 12:00:00 AM,0,,
1004,0,7585402020,rocker mold,OEM,Simi Valley Toyota - 15678,0,0,,,1,6/19/2023 12:00:00 AM,1,,
1004,0,76928-04010,protector side,OEM,Simi Valley Toyota - 15678,0,0,,,1,5/24/2023 12:00:00 AM,1,,
1004,0,81110-02E60,HEADLAMP - SHOP PAY,OEM,Simi Valley Toyota - 15678,0,0,,,1,9/14/2023 12:00:00 AM,0,,
1004,0,8113033d41,headlight return,OEM,Simi Valley Toyota - 15678,0,0,,,1,8/30/2023 12:00:00 AM,1,,
1004,0,81150-02E60,HEADLAMP - SHOP PAY,OEM,Simi Valley Toyota - 15678,0,0,,,1,9/14/2023 12:00:00 AM,0,,
1004,0,871397zz82,element,OEM,Simi Valley Toyota - 15678,0,0,,,1,11/30/2023 12:00:00 AM,0,,
1004,0,87139yzz82,element,OEM,Simi Valley Toyota - 15678,0,0,,,1,4/17/2024 12:00:00 AM,0,,
1004,0,8796112D80,MIRROR,OEM,Simi Valley Toyota - 15678,0,0,,,1,5/4/2024 12:00:00 AM,0,,
1004,0,9008017221,nut,OEM,Simi Valley Toyota - 15678,0,0,,,1,4/1/2024 12:00:00 AM,0,,
1004,0,90119a0434,bolt,OEM,Simi Valley Toyota - 15678,0,0,,,1,4/1/2024 12:00:00 AM,0,,
1004,0,90301-88077,O RING - OMAR,OEM,Simi Valley Toyota - 15678,0,0,,,1,10/18/2023 12:00:00 AM,0,,
1004,0,9091901233,spark plug,OEM,Simi Valley Toyota - 15678,0,0,,,4,4/17/2024 12:00:00 AM,0,,
1004,0,EMBLEM,SHUTTLE EMBLEM,OEM,Simi Valley Toyota - 15678,0,0,,,1,10/17/2023 12:00:00 AM,0,,
1004,0,RETURN,RETURN,OEM,Simi Valley Toyota - 15678,0,0,,,2,7/13/2023 12:00:00 AM,2,,
1004,0,SHUTTLE PARTS,SHUTTLE PARTS,OEM,Simi Valley Toyota - 15678,0,0,,,1,10/11/2023 12:00:00 AM,0,,
1004,0,su00309236,holder sonar,OEM,Simi Valley Toyota - 15678,0,0,,,2,10/20/2023 12:00:00 AM,2,,
1004,0,72425sepa01za,molding return,OEM,Swickard Acura of Thousand Oaks - 15678,0,0,,,1,12/6/2023 12:00:00 AM,1,,
1004,0,74110tl2a00,cover,OEM,Swickard Acura of Thousand Oaks - 15678,0,0,,,1,4/25/2024 12:00:00 AM,1,,
1004,0,76622tdkj02,"rub, blade",OEM,Thousand Oaks Toyota - 15678,0,0,,,1,5/19/2023 12:00:00 AM,0,,
1004,0,76632t6lh04,"rub, blade",OEM,Thousand Oaks Toyota - 15678,0,0,,,1,5/19/2023 12:00:00 AM,0,,
1004,1,,FRONT BRAKE PADS,FIX ME,FAST UNDER CAR - 15678,1,0,,,1,4/7/2023 12:00:00 AM,0,,
1004,2,538960E130,Fender Molding,OEM,Simi Valley Toyota - 15678,1,0,,,1,10/27/2023 12:00:00 AM,0,,
1004,3,33555SWAJ01,Reflector,OEM,GALPIN HONDA - 15678,1,0,,,1,10/27/2023 12:00:00 AM,0,,
1004,4,33951T1WA11,Fog Lamp,OEM,1ST HONDA - 15678,1,0,,,1,12/22/2023 12:00:00 AM,0,,
1004,5,00258-00202-21,BLACK ONYX,OEM,Simi Valley Toyota - 15678,2,0,,,2,1/12/2024 12:00:00 AM,0,,
1004,6,,Dixon PDR,FIX ME,,1,0,,,0,,0,,
1004,7,,Tire Mount and Balance,Sublet,BIG BRAND - 15678,1,0,,,1,2/7/2024 12:00:00 AM,0,,
1812,2,71110S3VA10ZB,Center filler cool gray,OEM,GOLD COAST ACURA - 15678,1,1,9/5/2023 11:00:53 AM,9/22/2023 12:00:00 AM,1,4/5/2024 12:00:00 AM,0,,
1812,4,71102S3VA10ZB,RT Spoiler cool gray,OEM,GOLD COAST ACURA - 15678,1,1,9/5/2023 11:00:53 AM,9/22/2023 12:00:00 AM,1,9/20/2023 12:00:00 AM,1,,
1812,6,74111S3VA01,Splash shield,OEM,GOLD COAST ACURA - 15678,1,1,9/5/2023 11:00:53 AM,9/22/2023 12:00:00 AM,1,9/6/2023 12:00:00 AM,0,,
1812,7,91503SZ3003,Splash shield clip to bumper,OEM,GOLD COAST ACURA - 15678,6,6,9/5/2023 11:00:53 AM,9/22/2023 12:00:00 AM,6,9/6/2023 12:00:00 AM,0,,
1812,8,91501S04003,Splash shield clip to inner fender,OEM,GOLD COAST ACURA - 15678,6,6,9/5/2023 11:00:53 AM,9/22/2023 12:00:00 AM,6,9/6/2023 12:00:00 AM,0,,
2030,2,P83638,Bumper cover,Aftermarket,Pacific Auto Company - 15678,1,1,10/26/2023 10:48:48 AM,10/28/2023 12:00:00 AM,1,10/27/2023 12:00:00 AM,0,,
2030,3,MA1033101,RT Retainer,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,10/26/2023 10:48:11 AM,10/27/2023 12:00:00 AM,1,10/27/2023 12:00:00 AM,0,,
2030,4,MA1032101,LT Retainer,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,10/26/2023 10:48:11 AM,10/27/2023 12:00:00 AM,1,10/27/2023 12:00:00 AM,0,,
2030,6,P83308,Radiator support,Aftermarket,Pacific Auto Company - 15678,1,1,10/12/2023 3:18:34 PM,10/14/2023 12:00:00 AM,1,10/13/2023 12:00:00 AM,0,,
2030,8,MA1234113,Lock assy w/o alarm,Aftermarket,Go Parts - 15678,1,1,10/12/2023 3:19:55 PM,10/20/2023 12:00:00 AM,1,10/12/2023 12:00:00 AM,0,,
2030,9,P83259,Hood (HSS),Aftermarket,Pacific Auto Company - 15678,1,1,10/12/2023 3:22:55 PM,10/14/2023 12:00:00 AM,1,10/13/2023 12:00:00 AM,0,,
2493,0,60120T90A00ZZ,RT HINGE,OEM,GALPIN HONDA - 15678,0,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,1,1/29/2024 12:00:00 AM,1,,
2493,0,71160T90A00,Upper support,OEM,GALPIN HONDA - 15678,0,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,0,,0,,
2493,0,71160t90a01,UPPER BEAM,OEM,GALPIN HONDA - 15678,0,0,,,1,1/31/2024 12:00:00 AM,1,,
2493,5,78527TY2A10,Air bag label on instrument panel,OEM,GALPIN HONDA - 15678,1,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,1,1/15/2024 12:00:00 AM,0,,
2493,6,80050T90A00,AC label,OEM,GALPIN HONDA - 15678,1,1,1/30/2024 11:04:19 AM,1/31/2024 12:00:00 AM,1,1/30/2024 12:00:00 AM,0,,
2493,7,SEE FOOTNOTE,Emission label,OEM,GALPIN HONDA - 15678,1,0,,,1,2/1/2024 12:00:00 AM,0,,
2493,10,04711T90A00ZZ,Bumper cover,OEM,GALPIN HONDA - 15678,1,1,1/10/2024 10:00:28 AM,1/11/2024 12:00:00 AM,1,1/10/2024 12:00:00 AM,0,,
2493,15,71110T90A00,Lower cover,OEM,GALPIN HONDA - 15678,1,1,1/10/2024 10:00:28 AM,1/11/2024 12:00:00 AM,1,1/10/2024 12:00:00 AM,0,,
2493,17,71120T90A40,Grille assy TrailSport,OEM,GALPIN HONDA - 15678,1,1,1/10/2024 10:00:28 AM,1/11/2024 12:00:00 AM,1,1/10/2024 12:00:00 AM,0,,
2493,19,74117T90A00,Sight shield,OEM,GALPIN HONDA - 15678,1,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,0,,0,,
2493,20,71201T90A10,Upper trim black,OEM,GALPIN HONDA - 15678,1,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,1,1/15/2024 12:00:00 AM,0,,
2493,22,396803T0J01ZN,Park sensor,OEM,GALPIN HONDA - 15678,1,0,,,1,2/9/2024 12:00:00 AM,0,,
2493,24,33100T90A01,RT Headlamp assy,OEM,GALPIN HONDA - 15678,1,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,1,1/15/2024 12:00:00 AM,0,,
2493,38,60100T90A00ZZ,Hood (ALU),OEM,GALPIN HONDA - 15678,1,1,1/10/2024 10:00:28 AM,1/11/2024 12:00:00 AM,1,1/10/2024 12:00:00 AM,0,,
2493,43,74148T90A01,Seal,OEM,GALPIN HONDA - 15678,1,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,1,1/26/2024 12:00:00 AM,0,,
2493,44,74146T90A01,Front seal,OEM,GALPIN HONDA - 15678,1,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,1,1/15/2024 12:00:00 AM,0,,
2493,46,60210T90A00ZZ,RT Fender,OEM,GALPIN HONDA - 15678,1,1,1/10/2024 10:00:28 AM,1/11/2024 12:00:00 AM,1,1/10/2024 12:00:00 AM,0,,
2493,51,74115T90A00,RT Wheel flare,OEM,GALPIN HONDA - 15678,1,1,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,1,3/13/2024 12:00:00 AM,0,,
2493,72,75315TG7A01,RT Body side mldg clip,OEM,GALPIN HONDA - 15678,12,12,1/15/2024 2:43:16 PM,1/16/2024 12:00:00 AM,12,1/15/2024 12:00:00 AM,0,,
2493,81,,COOLANT,Aftermarket,**IN-HOUSE - 15678,1,0,,,1,1/30/2024 12:00:00 AM,0,,
2493,82,,Clean and Retape Large Molding,FIX ME,**IN-HOUSE - 15678,1,0,,,1,1/30/2024 12:00:00 AM,0,,
2513,3,1C0945171G,LT Tail lamp assy,OEM,NEFTIN VOLKSWAGEN - 15678,1,1,1/12/2024 10:38:33 AM,1/12/2024 12:00:00 AM,1,1/17/2024 12:00:00 AM,0,,
2513,5,1Y0807649FGRU,Bumper cover,LKQ,HONDA FOREIGN AUTO PARTS - 15678,1,1,1/12/2024 2:34:36 PM,1/12/2024 12:00:00 AM,0,,0,,
2513,5,1Y0807649FGRU,Bumper cover,OEM,NEFTIN VOLKSWAGEN - 15678,1,1,2/9/2024 2:32:01 PM,2/9/2024 12:00:00 AM,0,,0,,
2513,7,1C0825322A01C,Air duct,OEM,NEFTIN VOLKSWAGEN - 15678,1,1,1/12/2024 10:38:33 AM,1/12/2024 12:00:00 AM,1,1/17/2024 12:00:00 AM,0,,
2576,5,,storage of non repaired vehicle $150 per day,FIX ME,,1,0,,,0,,0,,
2599,2,84309709,RT Mirror glass w/o blind spot,Glass,ANTELOPE VALLEY CHEVROLET - 15678,1,1,1/29/2024 4:50:24 PM,1/29/2024 12:00:00 AM,1,1/31/2024 12:00:00 AM,0,,
2642,14,,SEAL KIT,Aftermarket,,1,0,,,0,,0,,
2642,15,39849990,LT Flare narrow primed,OEM,GALPIN MOTOR - 15678,1,1,3/15/2024 11:09:17 AM,3/15/2024 12:00:00 AM,1,3/21/2024 12:00:00 AM,0,,
2642,17,31416317,LT Quarter panel (HSS),OEM,GALPIN MOTOR - 15678,1,1,3/15/2024 11:09:17 AM,3/15/2024 12:00:00 AM,1,3/21/2024 12:00:00 AM,0,,
2642,23,40001930,Upper cover w/o auto park,OEM,GALPIN MOTOR - 15678,1,1,3/15/2024 11:09:17 AM,3/15/2024 12:00:00 AM,1,3/21/2024 12:00:00 AM,0,,
2642,34,,Cover Car for Primer,FIX ME,,1,0,,,0,,0,,
2642,35,,Four Wheel Alignment,Sublet,,1,0,,,0,,0,,
2903,3,86610L1010,Bumper cover w/park snsr,OEM,Alexander Hyundai of Oxnard - 15678,1,1,3/26/2024 4:38:31 PM,3/26/2024 12:00:00 AM,1,3/30/2024 12:00:00 AM,0,,
2903,9,86618L1010,Molding strip,OEM,Alexander Hyundai of Oxnard - 15678,1,1,3/26/2024 4:37:50 PM,3/26/2024 12:00:00 AM,1,3/30/2024 12:00:00 AM,0,,
2903,10,86612L1020,Lower cover w/park snsr,OEM,WESTLAKE HYUNDAI - 15678,1,1,4/3/2024 10:11:26 AM,4/4/2024 12:00:00 AM,1,4/5/2024 12:00:00 AM,0,,
2903,12,86696L5000,Finish molding,OEM,Alexander Hyundai of Oxnard - 15678,1,1,3/26/2024 4:37:50 PM,3/26/2024 12:00:00 AM,1,3/30/2024 12:00:00 AM,0,,
2903,21,,TINT COLOR 2 colors,Paint Materials (additional),**IN-HOUSE - 15678,1,0,,,1,4/5/2024 12:00:00 AM,0,,
2924,0,6510749AA,Adjust tube adjust nut center link,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,1,5/1/2024 11:55:51 AM,5/1/2024 12:00:00 AM,0,,0,,
2924,0,6510750AA,Adjust tube adjust nut tie rod,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,1,5/1/2024 11:55:51 AM,5/1/2024 12:00:00 AM,0,,0,,
2924,0,68111301AA,Center link passenger side,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,1,5/1/2024 11:55:51 AM,5/1/2024 12:00:00 AM,0,,0,,
2924,0,68111302AA,Adjust tube,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,1,5/1/2024 11:55:51 AM,5/1/2024 12:00:00 AM,0,,0,,
2924,0,68111304AA,Tie rod to pitman arm,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,1,5/1/2024 11:55:51 AM,5/1/2024 12:00:00 AM,0,,0,,
2924,0,68232449 AC,DAMPER ST,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,5/1/2024 12:00:00 AM,1,,
2924,0,68324940AD,RT Headlamp assy w/projector chrome,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,1,4/1/2024 8:20:35 AM,4/1/2024 12:00:00 AM,1,4/10/2024 12:00:00 AM,1,,
2924,0,68324941-AD,HEADLAMP,Re-Cored,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,4/10/2024 12:00:00 AM,1,,
2924,0,68338342 AD,DRAG LINK,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,5/1/2024 12:00:00 AM,1,,
2924,0,68338342AD,Center link passenger side,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,5/2/2024 12:00:00 AM,1,,
2924,0,68369910 AE,TUBE STEEL,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,5/1/2024 12:00:00 AM,1,,
2924,0,68369910AE,Tie rod assy,OEM,SHAVER AUTOMOTIVE GROUP - 15678,0,0,,,1,5/2/2024 12:00:00 AM,1,,
2924,3,68260085AA,Bumper chrome w/park snsr,OEM,SHAVER AUTOMOTIVE GROUP - 15678,1,1,4/1/2024 8:20:35 AM,4/1/2024 12:00:00 AM,1,4/10/2024 12:00:00 AM,0,,
2924,22,68149701AB,"Nameplate ""Cummins 6.7 LITER""",OEM,SHAVER AUTOMOTIVE GROUP - 15678,1,1,4/1/2024 8:19:54 AM,4/1/2024 12:00:00 AM,1,4/1/2024 12:00:00 AM,0,,
2924,26,1VQ87GSAAA,"RT/Front Wheel, alloy 17"" code: WBA",Re-Cored,M&L Wheels and Bumpers - 15678,1,0,,,1,4/25/2024 12:00:00 AM,0,,
2924,29,4726280AA,RT/Front Center cap aluminum wheel ram head,OEM,SHAVER AUTOMOTIVE GROUP - 15678,1,1,4/26/2024 8:58:13 AM,4/26/2024 12:00:00 AM,1,4/26/2024 12:00:00 AM,0,,
2924,31,68338342 AD,Tie rod assy,OEM,SHAVER AUTOMOTIVE GROUP - 15678,1,0,,,1,5/7/2024 12:00:00 AM,0,,
2924,33,82213659-AE,RT Step bar chrome cab length,OEM,SHAVER AUTOMOTIVE GROUP - 15678,1,0,,,2,5/3/2024 12:00:00 AM,2,,
2924,36,68140250AC,"RT Nameplate ""RAM 2500""",OEM,SHAVER AUTOMOTIVE GROUP - 15678,1,1,4/1/2024 8:19:54 AM,4/1/2024 12:00:00 AM,1,4/1/2024 12:00:00 AM,0,,
2924,45,,4 WHEEL ALIGNMENT,Sublet,Jim's Tire Center - 15678,1,0,,,1,5/7/2024 12:00:00 AM,0,,
2924,49,,"FEATHER EDGE, PRIME & BLOCK",Aftermarket,**IN-HOUSE - 15678,2,0,,,2,4/30/2024 12:00:00 AM,0,,
2924,53,,ADAS SEAFTY RESEARCH,Sublet,ASTECH - 15678,1,0,,,1,5/7/2024 12:00:00 AM,0,,
2924,54,,INIIALIZED PARK ASSIST,Sublet,PRO TECH DIAGNOSTICS - 15678,1,0,,,1,5/7/2024 12:00:00 AM,0,,
2924,55,,INITIALIZED BACK UP CAMERA,Sublet,PRO TECH DIAGNOSTICS - 15678,1,0,,,1,5/7/2024 12:00:00 AM,0,,
2924,56,,POST SCAN,Sublet,PRO TECH DIAGNOSTICS - 15678,1,0,,,1,5/7/2024 12:00:00 AM,0,,
2957,1,PZ1Z 5A289 E,Rear Exhaust Muffler                  -M,OEM,PRICE FORD - 15678,1,1,4/16/2024 8:23:13 AM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2957,10,LJ6Z 9942528 C,Liftgate Adhesive Nameplate,OEM,PRICE FORD - 15678,1,1,4/16/2024 8:23:13 AM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2957,11,LJ6Z 8213 C,Liftgate Adhesive Nameplate,OEM,PRICE FORD - 15678,1,1,4/16/2024 8:23:13 AM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2957,13,Aftermarket New,Liftgate Glass Adhesive,Aftermarket,,1,0,,,0,,0,,
2957,20,FO1100759C,Rear Bumper Cover,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/16/2024 8:23:55 AM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2957,26,JU5Z 15K859 APTM,L Rear Inr Parking Distance Sensor,OEM,PRICE FORD - 15678,1,1,4/16/2024 8:23:13 AM,4/16/2024 12:00:00 AM,1,4/19/2024 12:00:00 AM,0,,
2957,28,FO1195166C,Rear Bumper Valance Panel,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/16/2024 8:23:55 AM,4/16/2024 12:00:00 AM,1,4/17/2024 12:00:00 AM,0,,
2959,0,57711FJ0329P,Reinforce bar,OEM,Kirby Subaru of Ventura - 15678,0,1,5/7/2024 9:14:04 AM,5/7/2024 12:00:00 AM,0,,0,,
2959,12,SU1100169C,Bumper cover,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/8/2024 9:06:40 AM,4/9/2024 12:00:00 AM,1,4/11/2024 12:00:00 AM,0,,
2959,16,57711FJ0329P,Reinforce bar,OEM,Kirby Subaru of Ventura - 15678,1,0,,,1,5/8/2024 12:00:00 AM,0,,
2959,19,909140007,RT Lower cover clip,OEM,Kirby Subaru of Ventura - 15678,6,6,5/7/2024 9:14:04 AM,5/7/2024 12:00:00 AM,6,5/8/2024 12:00:00 AM,0,,
2967,0,,core,Re-Cored,Keystone - Complete - Santa Fe Springs - 3,0,0,,,1,4/12/2024 12:00:00 AM,1,,
2967,8,GM1240403C,LT Fender,Aftermarket,Keystone - Complete - Santa Fe Springs - 3,1,1,4/11/2024 1:45:40 PM,4/12/2024 12:00:00 AM,1,4/12/2024 12:00:00 AM,0,,
